
Training for 500 updates...
------------------------------------------------------------
Update  268 | reward:  -0.800 | pl: -0.0083 | vf: 0.0169 | ent: 10.894 | time: 16.0s
Update  269 | reward:     nan | pl: -0.0047 | vf: 0.0272 | ent: 10.878 | time: 16.0s
Update  270 | reward:  -0.033 | pl: -0.0082 | vf: 0.0273 | ent: 10.896 | time: 16.0s
Update  271 | reward:   0.233 | pl: -0.0016 | vf: 0.0494 | ent: 10.898 | time: 16.0s
Update  272 | reward:     nan | pl: -0.0022 | vf: 0.0282 | ent: 10.891 | time: 16.0s
Update  273 | reward:  -1.067 | pl: -0.0016 | vf: 0.0449 | ent: 10.903 | time: 16.1s
Update  274 | reward:  -1.367 | pl: -0.0047 | vf: 0.0512 | ent: 10.898 | time: 16.0s
Update  275 | reward:     nan | pl: -0.0074 | vf: 0.0253 | ent: 10.901 | time: 16.0s
Update  276 | reward:  -1.067 | pl: -0.0007 | vf: 0.0265 | ent: 10.912 | time: 16.0s
Update  277 | reward:     nan | pl: -0.0092 | vf: 0.0274 | ent: 10.907 | time: 16.0s
Update  278 | reward:  -1.067 | pl: -0.0035 | vf: 0.0534 | ent: 10.915 | time: 16.0s
Update  279 | reward:  -1.333 | pl: -0.0056 | vf: 0.0419 | ent: 10.923 | time: 15.9s
Update  280 | reward:     nan | pl: -0.0025 | vf: 0.0247 | ent: 10.914 | time: 15.9s
Update  281 | reward:  -0.833 | pl: -0.0021 | vf: 0.0321 | ent: 10.917 | time: 15.9s
Update  282 | reward:  -0.033 | pl: -0.0016 | vf: 0.0552 | ent: 10.916 | time: 15.9s
Update  283 | reward:     nan | pl: -0.0014 | vf: 0.0265 | ent: 10.908 | time: 15.9s
Update  284 | reward:  -1.100 | pl: -0.0058 | vf: 0.0461 | ent: 10.915 | time: 15.9s
Update  285 | reward:  -0.300 | pl: 0.0006 | vf: 0.0714 | ent: 10.909 | time: 16.0s
Update  286 | reward:     nan | pl: -0.0018 | vf: 0.0266 | ent: 10.906 | time: 15.9s
Update  287 | reward:  -0.800 | pl: -0.0020 | vf: 0.0351 | ent: 10.914 | time: 15.9s
Update  288 | reward:     nan | pl: -0.0019 | vf: 0.0606 | ent: 10.905 | time: 15.9s
Update  289 | reward:   0.000 | pl: -0.0027 | vf: 0.0351 | ent: 10.906 | time: 15.9s
Update  290 | reward:  -0.800 | pl: -0.0035 | vf: 0.0430 | ent: 10.914 | time: 15.9s
Update  291 | reward:     nan | pl: -0.0029 | vf: 0.0254 | ent: 10.908 | time: 16.0s
Update  292 | reward:  -1.100 | pl: -0.0030 | vf: 0.0464 | ent: 10.915 | time: 15.9s
Update  293 | reward:  -1.067 | pl: -0.0048 | vf: 0.0546 | ent: 10.914 | time: 15.9s
Update  294 | reward:     nan | pl: -0.0009 | vf: 0.0266 | ent: 10.903 | time: 15.9s
Update  295 | reward:  -0.833 | pl: -0.0053 | vf: 0.0332 | ent: 10.913 | time: 15.9s
Update  296 | reward:  -0.833 | pl: -0.0001 | vf: 0.0551 | ent: 10.913 | time: 15.9s
Update  297 | reward:     nan | pl: -0.0064 | vf: 0.0275 | ent: 10.907 | time: 15.9s
Update  298 | reward:  -0.800 | pl: -0.0123 | vf: 0.0255 | ent: 10.910 | time: 16.0s
Update  299 | reward:  -1.367 | pl: -0.0047 | vf: 0.0499 | ent: 10.898 | time: 15.9s
Update  300 | reward:     nan | pl: -0.0004 | vf: 0.0218 | ent: 10.893 | time: 15.9s
Update  301 | reward:  -0.533 | pl: -0.0006 | vf: 0.0129 | ent: 10.902 | time: 15.9s
Update  302 | reward:     nan | pl: -0.0007 | vf: 0.0252 | ent: 10.893 | time: 16.0s
Update  303 | reward:  -0.267 | pl: -0.0010 | vf: 0.0311 | ent: 10.896 | time: 15.9s
Update  304 | reward:  -0.533 | pl: -0.0085 | vf: 0.0562 | ent: 10.905 | time: 15.9s
Update  305 | reward:     nan | pl: -0.0052 | vf: 0.0273 | ent: 10.899 | time: 16.0s
Update  306 | reward:  -1.100 | pl: -0.0018 | vf: 0.0509 | ent: 10.909 | time: 16.0s
Update  307 | reward:  -0.033 | pl: -0.0130 | vf: 0.0351 | ent: 10.906 | time: 16.0s
Update  308 | reward:     nan | pl: -0.0024 | vf: 0.0237 | ent: 10.893 | time: 16.0s
Update  309 | reward:  -1.100 | pl: -0.0057 | vf: 0.0472 | ent: 10.901 | time: 15.9s
Update  310 | reward:  -0.567 | pl: -0.0005 | vf: 0.0645 | ent: 10.893 | time: 15.9s
Update  311 | reward:     nan | pl: -0.0023 | vf: 0.0266 | ent: 10.893 | time: 15.9s
Update  312 | reward:  -1.067 | pl: -0.0016 | vf: 0.0464 | ent: 10.902 | time: 16.0s
Update  313 | reward:     nan | pl: -0.0017 | vf: 0.0855 | ent: 10.895 | time: 15.9s
Update  314 | reward:   0.000 | pl: -0.0055 | vf: 0.0323 | ent: 10.897 | time: 16.0s
Update  315 | reward:  -1.600 | pl: 0.0011 | vf: 0.0492 | ent: 10.908 | time: 15.9s
Update  316 | reward:     nan | pl: -0.0012 | vf: 0.0271 | ent: 10.896 | time: 16.1s
Update  317 | reward:  -1.100 | pl: -0.0030 | vf: 0.0502 | ent: 10.902 | time: 16.0s
Update  318 | reward:  -0.267 | pl: -0.0014 | vf: 0.0297 | ent: 10.905 | time: 16.0s
Update  319 | reward:     nan | pl: -0.0017 | vf: 0.0251 | ent: 10.895 | time: 15.9s
Update  320 | reward:  -1.100 | pl: -0.0006 | vf: 0.0535 | ent: 10.902 | time: 16.0s
Update  321 | reward:  -1.100 | pl: -0.0007 | vf: 0.0566 | ent: 10.899 | time: 15.9s
Update  322 | reward:     nan | pl: -0.0008 | vf: 0.0251 | ent: 10.893 | time: 16.0s
Update  323 | reward:  -0.267 | pl: -0.0030 | vf: 0.0529 | ent: 10.903 | time: 15.9s
Update  324 | reward:  -0.833 | pl: -0.0053 | vf: 0.0740 | ent: 10.895 | time: 16.0s
Update  325 | reward:     nan | pl: 0.0007 | vf: 0.0201 | ent: 10.888 | time: 15.9s
Update  326 | reward:  -1.333 | pl: -0.0022 | vf: 0.0460 | ent: 10.898 | time: 15.9s
Update  327 | reward:     nan | pl: -0.0021 | vf: 0.0237 | ent: 10.891 | time: 16.1s
Update  328 | reward:  -0.267 | pl: -0.0063 | vf: 0.0670 | ent: 10.899 | time: 15.9s
Update  329 | reward:  -0.533 | pl: -0.0007 | vf: 0.0292 | ent: 10.908 | time: 16.0s
Update  330 | reward:     nan | pl: -0.0007 | vf: 0.0226 | ent: 10.897 | time: 15.9s
Update  331 | reward:  -0.033 | pl: -0.0012 | vf: 0.0428 | ent: 10.905 | time: 15.9s
Update  332 | reward:  -0.833 | pl: -0.0043 | vf: 0.0310 | ent: 10.906 | time: 15.9s
Update  333 | reward:     nan | pl: 0.0009 | vf: 0.0258 | ent: 10.897 | time: 15.9s
Update  334 | reward:  -0.300 | pl: -0.0006 | vf: 0.0364 | ent: 10.908 | time: 15.9s
Update  335 | reward:  -0.567 | pl: -0.0049 | vf: 0.0345 | ent: 10.906 | time: 15.9s
Update  336 | reward:     nan | pl: -0.0003 | vf: 0.0278 | ent: 10.905 | time: 15.9s
Update  337 | reward:  -1.067 | pl: -0.0010 | vf: 0.0486 | ent: 10.911 | time: 15.9s
Update  338 | reward:     nan | pl: -0.0011 | vf: 0.0870 | ent: 10.904 | time: 15.9s
Update  339 | reward:   0.800 | pl: -0.0063 | vf: 0.0586 | ent: 10.907 | time: 15.9s
Update  340 | reward:  -0.533 | pl: -0.0010 | vf: 0.0404 | ent: 10.917 | time: 16.1s
Update  341 | reward:     nan | pl: -0.0023 | vf: 0.0241 | ent: 10.908 | time: 16.0s
Update  342 | reward:  -0.833 | pl: -0.0003 | vf: 0.0568 | ent: 10.914 | time: 16.0s
Update  343 | reward:  -1.600 | pl: -0.0002 | vf: 0.0528 | ent: 10.917 | time: 16.0s
Update  344 | reward:     nan | pl: -0.0016 | vf: 0.0265 | ent: 10.907 | time: 16.0s
Update  345 | reward:  -0.300 | pl: -0.0029 | vf: 0.0171 | ent: 10.918 | time: 16.0s
Update  346 | reward:  -0.300 | pl: -0.0011 | vf: 0.0263 | ent: 10.917 | time: 16.0s
Update  347 | reward:     nan | pl: -0.0026 | vf: 0.0268 | ent: 10.912 | time: 16.1s
Update  348 | reward:  -1.067 | pl: -0.0009 | vf: 0.0443 | ent: 10.918 | time: 16.0s
Update  349 | reward:  -1.367 | pl: -0.0013 | vf: 0.0485 | ent: 10.913 | time: 16.0s
Update  350 | reward:     nan | pl: -0.0015 | vf: 0.0201 | ent: 10.909 | time: 16.0s
Update  351 | reward:  -1.067 | pl: -0.0009 | vf: 0.0261 | ent: 10.914 | time: 17.0s
Update  352 | reward:     nan | pl: -0.0008 | vf: 0.0243 | ent: 10.906 | time: 16.1s
Update  353 | reward:   0.267 | pl: -0.0003 | vf: 0.0404 | ent: 10.909 | time: 16.0s
Update  354 | reward:  -1.600 | pl: -0.0021 | vf: 0.0528 | ent: 10.914 | time: 16.0s
Update  355 | reward:     nan | pl: -0.0015 | vf: 0.0216 | ent: 10.899 | time: 16.0s
Update  356 | reward:  -1.100 | pl: -0.0010 | vf: 0.0513 | ent: 10.906 | time: 16.0s
Update  357 | reward:  -0.300 | pl: -0.0030 | vf: 0.0582 | ent: 10.906 | time: 16.0s
Update  358 | reward:     nan | pl: -0.0004 | vf: 0.0253 | ent: 10.895 | time: 16.0s
Update  359 | reward:  -0.833 | pl: -0.0018 | vf: 0.0263 | ent: 10.906 | time: 16.0s
Update  360 | reward:  -1.633 | pl: -0.0054 | vf: 0.0667 | ent: 10.903 | time: 16.5s
Update  361 | reward:     nan | pl: -0.0055 | vf: 0.0263 | ent: 10.903 | time: 16.5s
Update  362 | reward:  -0.000 | pl: -0.0142 | vf: 0.0418 | ent: 10.915 | time: 16.5s
Update  363 | reward:     nan | pl: 0.0009 | vf: 0.0889 | ent: 10.914 | time: 16.5s
Update  364 | reward:   0.000 | pl: -0.0005 | vf: 0.0323 | ent: 10.915 | time: 16.5s
Update  365 | reward:  -0.533 | pl: -0.0023 | vf: 0.0451 | ent: 10.922 | time: 16.5s
Update  366 | reward:     nan | pl: -0.0042 | vf: 0.0229 | ent: 10.914 | time: 16.4s
Update  367 | reward:  -0.833 | pl: -0.0019 | vf: 0.0328 | ent: 10.922 | time: 16.4s
Update  368 | reward:  -0.000 | pl: -0.0014 | vf: 0.0619 | ent: 10.927 | time: 16.4s
Update  369 | reward:     nan | pl: -0.0057 | vf: 0.0228 | ent: 10.920 | time: 16.4s
Update  370 | reward:  -0.833 | pl: -0.0093 | vf: 0.0335 | ent: 10.930 | time: 16.4s
Update  371 | reward:  -0.833 | pl: -0.0005 | vf: 0.0454 | ent: 10.932 | time: 16.4s
Update  372 | reward:     nan | pl: -0.0006 | vf: 0.0219 | ent: 10.929 | time: 16.5s
Update  373 | reward:  -0.800 | pl: -0.0010 | vf: 0.0244 | ent: 10.935 | time: 16.4s
Update  374 | reward:  -0.833 | pl: -0.0019 | vf: 0.0554 | ent: 10.932 | time: 16.4s
Update  375 | reward:     nan | pl: -0.0056 | vf: 0.0126 | ent: 10.931 | time: 16.4s
Update  376 | reward:  -0.267 | pl: -0.0004 | vf: 0.0096 | ent: 10.938 | time: 16.4s
Update  377 | reward:     nan | pl: -0.0008 | vf: 0.0243 | ent: 10.933 | time: 16.5s
Update  378 | reward:  -0.267 | pl: -0.0008 | vf: 0.0595 | ent: 10.934 | time: 16.4s
Update  379 | reward:  -1.333 | pl: -0.0006 | vf: 0.0316 | ent: 10.938 | time: 16.4s
Update  380 | reward:     nan | pl: -0.0011 | vf: 0.0244 | ent: 10.930 | time: 16.4s
Update  381 | reward:  -0.300 | pl: -0.0043 | vf: 0.0407 | ent: 10.934 | time: 16.4s
Update  382 | reward:  -0.300 | pl: -0.0012 | vf: 0.0524 | ent: 10.933 | time: 16.4s
Update  383 | reward:     nan | pl: -0.0008 | vf: 0.0207 | ent: 10.927 | time: 16.4s
Update  384 | reward:  -0.800 | pl: -0.0003 | vf: 0.0260 | ent: 10.934 | time: 16.4s
Update  385 | reward:  -0.833 | pl: -0.0042 | vf: 0.0460 | ent: 10.932 | time: 16.4s
Update  386 | reward:     nan | pl: -0.0007 | vf: 0.0254 | ent: 10.931 | time: 16.4s
Update  387 | reward:  -0.800 | pl: -0.0010 | vf: 0.0252 | ent: 10.937 | time: 16.4s
Update  388 | reward:     nan | pl: -0.0020 | vf: 0.0782 | ent: 10.936 | time: 16.4s
Update  389 | reward:  -0.033 | pl: -0.0048 | vf: 0.0191 | ent: 10.936 | time: 16.4s
Update  390 | reward:  -0.533 | pl: -0.0026 | vf: 0.0416 | ent: 10.942 | time: 16.5s
Update  391 | reward:     nan | pl: 0.0002 | vf: 0.0208 | ent: 10.938 | time: 16.4s
Update  392 | reward:  -0.033 | pl: -0.0006 | vf: 0.0395 | ent: 10.940 | time: 16.4s
Update  393 | reward:  -1.067 | pl: -0.0008 | vf: 0.0598 | ent: 10.941 | time: 16.4s
Update  394 | reward:     nan | pl: -0.0010 | vf: 0.0193 | ent: 10.934 | time: 16.4s
Update  395 | reward:  -0.833 | pl: -0.0038 | vf: 0.0325 | ent: 10.940 | time: 16.4s
Update  396 | reward:   0.233 | pl: -0.0004 | vf: 0.0429 | ent: 10.938 | time: 16.4s
Update  397 | reward:     nan | pl: -0.0008 | vf: 0.0253 | ent: 10.934 | time: 16.5s
Update  398 | reward:  -1.067 | pl: -0.0015 | vf: 0.0434 | ent: 10.940 | time: 16.4s
Update  399 | reward:  -0.567 | pl: 0.0001 | vf: 0.0353 | ent: 10.939 | time: 16.4s
Update  400 | reward:     nan | pl: -0.0031 | vf: 0.0204 | ent: 10.937 | time: 16.4s
Update  401 | reward:  -1.067 | pl: 0.0003 | vf: 0.0269 | ent: 10.942 | time: 16.4s
Update  402 | reward:     nan | pl: -0.0012 | vf: 0.0189 | ent: 10.938 | time: 16.5s
Update  403 | reward:  -0.800 | pl: -0.0005 | vf: 0.0260 | ent: 10.938 | time: 16.4s
Update  404 | reward:  -1.067 | pl: -0.0007 | vf: 0.0480 | ent: 10.941 | time: 16.4s
Update  405 | reward:     nan | pl: -0.0000 | vf: 0.0269 | ent: 10.934 | time: 16.4s
Update  406 | reward:  -0.033 | pl: -0.0010 | vf: 0.0421 | ent: 10.939 | time: 16.4s
Update  407 | reward:  -1.100 | pl: -0.0000 | vf: 0.0568 | ent: 10.938 | time: 16.4s
Update  408 | reward:     nan | pl: -0.0018 | vf: 0.0135 | ent: 10.933 | time: 16.4s
Update  409 | reward:  -0.033 | pl: -0.0042 | vf: 0.0143 | ent: 10.941 | time: 16.4s
Update  410 | reward:  -0.833 | pl: -0.0003 | vf: 0.0241 | ent: 10.939 | time: 16.4s
Update  411 | reward:     nan | pl: -0.0003 | vf: 0.0193 | ent: 10.936 | time: 16.4s
Update  412 | reward:  -0.800 | pl: -0.0015 | vf: 0.0311 | ent: 10.941 | time: 16.4s
Update  413 | reward:     nan | pl: -0.0010 | vf: 0.0828 | ent: 10.938 | time: 16.4s
Update  414 | reward:  -0.033 | pl: -0.0005 | vf: 0.0194 | ent: 10.937 | time: 16.4s
Update  415 | reward:  -0.267 | pl: -0.0017 | vf: 0.0480 | ent: 10.941 | time: 16.5s
Update  416 | reward:     nan | pl: -0.0004 | vf: 0.0226 | ent: 10.935 | time: 16.3s
Update  417 | reward:  -0.833 | pl: -0.0011 | vf: 0.0302 | ent: 10.939 | time: 16.0s
Update  418 | reward:  -1.067 | pl: -0.0003 | vf: 0.0520 | ent: 10.941 | time: 16.0s
Update  419 | reward:     nan | pl: -0.0002 | vf: 0.0208 | ent: 10.935 | time: 16.0s
Update  420 | reward:  -0.033 | pl: -0.0010 | vf: 0.0232 | ent: 10.941 | time: 16.2s
Update  421 | reward:  -1.100 | pl: -0.0003 | vf: 0.0582 | ent: 10.939 | time: 16.3s
Update  422 | reward:     nan | pl: -0.0025 | vf: 0.0215 | ent: 10.936 | time: 16.3s
Update  423 | reward:   0.267 | pl: -0.0024 | vf: 0.0593 | ent: 10.940 | time: 16.3s
Update  424 | reward:  -1.633 | pl: -0.0018 | vf: 0.0649 | ent: 10.935 | time: 16.2s
Update  425 | reward:     nan | pl: -0.0006 | vf: 0.0209 | ent: 10.933 | time: 16.2s
Update  426 | reward:  -1.067 | pl: -0.0007 | vf: 0.0439 | ent: 10.937 | time: 16.3s
Update  427 | reward:     nan | pl: -0.0014 | vf: 0.0142 | ent: 10.933 | time: 16.2s
Update  428 | reward:  -1.067 | pl: -0.0005 | vf: 0.0363 | ent: 10.935 | time: 16.2s
Update  429 | reward:  -0.800 | pl: -0.0005 | vf: 0.0325 | ent: 10.938 | time: 16.2s
Update  430 | reward:     nan | pl: 0.0002 | vf: 0.0173 | ent: 10.932 | time: 16.3s
Update  431 | reward:  -1.100 | pl: -0.0008 | vf: 0.0479 | ent: 10.938 | time: 16.2s
Update  432 | reward:  -0.033 | pl: -0.0000 | vf: 0.0332 | ent: 10.938 | time: 16.3s
Update  433 | reward:     nan | pl: -0.0006 | vf: 0.0224 | ent: 10.932 | time: 16.2s
Update  434 | reward:  -0.300 | pl: -0.0010 | vf: 0.0422 | ent: 10.939 | time: 16.3s
Update  435 | reward:  -0.833 | pl: -0.0010 | vf: 0.0216 | ent: 10.935 | time: 16.2s
Update  436 | reward:     nan | pl: -0.0005 | vf: 0.0230 | ent: 10.935 | time: 16.3s
Update  437 | reward:  -1.067 | pl: -0.0010 | vf: 0.0447 | ent: 10.939 | time: 16.2s
Update  438 | reward:     nan | pl: 0.0000 | vf: 0.0882 | ent: 10.936 | time: 16.2s
Update  439 | reward:   0.233 | pl: -0.0006 | vf: 0.0338 | ent: 10.935 | time: 16.2s
Update  440 | reward:  -0.800 | pl: -0.0010 | vf: 0.0634 | ent: 10.939 | time: 16.4s
Update  441 | reward:     nan | pl: -0.0011 | vf: 0.0252 | ent: 10.933 | time: 16.2s
Update  442 | reward:  -0.833 | pl: -0.0019 | vf: 0.0301 | ent: 10.936 | time: 16.3s
Update  443 | reward:  -0.000 | pl: -0.0005 | vf: 0.0513 | ent: 10.937 | time: 16.3s
Update  444 | reward:     nan | pl: -0.0000 | vf: 0.0240 | ent: 10.930 | time: 16.2s
Update  445 | reward:  -0.833 | pl: -0.0011 | vf: 0.0330 | ent: 10.937 | time: 16.3s
Update  446 | reward:  -0.033 | pl: -0.0001 | vf: 0.0336 | ent: 10.935 | time: 16.3s
Update  447 | reward:     nan | pl: -0.0024 | vf: 0.0236 | ent: 10.931 | time: 16.2s
Update  448 | reward:  -0.000 | pl: -0.0038 | vf: 0.0523 | ent: 10.936 | time: 16.3s
Update  449 | reward:  -0.567 | pl: -0.0005 | vf: 0.0475 | ent: 10.931 | time: 16.3s
Update  450 | reward:     nan | pl: -0.0001 | vf: 0.0239 | ent: 10.930 | time: 16.3s
Update  451 | reward:  -1.067 | pl: -0.0008 | vf: 0.0254 | ent: 10.934 | time: 16.4s
Update  452 | reward:     nan | pl: -0.0012 | vf: 0.0222 | ent: 10.929 | time: 16.2s
Update  453 | reward:  -0.000 | pl: -0.0008 | vf: 0.0306 | ent: 10.932 | time: 16.2s
Update  454 | reward:   0.000 | pl: -0.0002 | vf: 0.0199 | ent: 10.936 | time: 16.2s
Update  455 | reward:     nan | pl: -0.0006 | vf: 0.0166 | ent: 10.928 | time: 16.3s
Update  456 | reward:  -0.833 | pl: -0.0003 | vf: 0.0321 | ent: 10.935 | time: 16.4s
Update  457 | reward:   0.000 | pl: -0.0005 | vf: 0.0279 | ent: 10.935 | time: 16.5s
Update  458 | reward:     nan | pl: -0.0001 | vf: 0.0223 | ent: 10.931 | time: 16.4s
Update  459 | reward:  -1.100 | pl: -0.0000 | vf: 0.0461 | ent: 10.937 | time: 16.5s
Update  460 | reward:  -1.633 | pl: -0.0002 | vf: 0.0661 | ent: 10.934 | time: 16.5s
Update  461 | reward:     nan | pl: -0.0008 | vf: 0.0227 | ent: 10.930 | time: 16.5s
Update  462 | reward:  -1.067 | pl: -0.0012 | vf: 0.0426 | ent: 10.935 | time: 16.5s
Update  463 | reward:     nan | pl: -0.0005 | vf: 0.0535 | ent: 10.931 | time: 16.4s
Update  464 | reward:   0.767 | pl: -0.0002 | vf: 0.0469 | ent: 10.931 | time: 16.5s
Update  465 | reward:  -1.333 | pl: -0.0003 | vf: 0.0302 | ent: 10.935 | time: 16.5s
Update  466 | reward:     nan | pl: -0.0001 | vf: 0.0178 | ent: 10.928 | time: 16.4s
Update  467 | reward:  -1.100 | pl: -0.0003 | vf: 0.0444 | ent: 10.933 | time: 16.4s
Update  468 | reward:  -0.267 | pl: -0.0001 | vf: 0.0538 | ent: 10.935 | time: 16.4s
Update  469 | reward:     nan | pl: -0.0006 | vf: 0.0205 | ent: 10.928 | time: 16.4s
Update  470 | reward:  -1.100 | pl: -0.0004 | vf: 0.0520 | ent: 10.936 | time: 16.3s
Update  471 | reward:  -0.033 | pl: -0.0000 | vf: 0.0608 | ent: 10.934 | time: 16.3s
Update  472 | reward:     nan | pl: -0.0003 | vf: 0.0206 | ent: 10.930 | time: 16.3s
Update  473 | reward:   0.000 | pl: -0.0001 | vf: 0.0167 | ent: 10.936 | time: 16.3s
Update  474 | reward:  -0.833 | pl: -0.0001 | vf: 0.0237 | ent: 10.932 | time: 16.3s
Update  475 | reward:     nan | pl: -0.0002 | vf: 0.0207 | ent: 10.931 | time: 16.3s
Update  476 | reward:  -1.067 | pl: -0.0009 | vf: 0.0280 | ent: 10.935 | time: 16.3s
Update  477 | reward:     nan | pl: -0.0004 | vf: 0.0154 | ent: 10.929 | time: 16.3s
Update  478 | reward:  -0.800 | pl: -0.0007 | vf: 0.0301 | ent: 10.932 | time: 16.2s
Update  479 | reward:  -1.067 | pl: 0.0001 | vf: 0.0296 | ent: 10.935 | time: 16.2s
Update  480 | reward:     nan | pl: -0.0006 | vf: 0.0248 | ent: 10.928 | time: 16.2s
Update  481 | reward:  -0.833 | pl: 0.0001 | vf: 0.0311 | ent: 10.935 | time: 16.2s
Update  482 | reward:  -0.833 | pl: -0.0007 | vf: 0.0404 | ent: 10.934 | time: 16.2s
Update  483 | reward:     nan | pl: 0.0001 | vf: 0.0206 | ent: 10.928 | time: 16.3s
Update  484 | reward:  -1.100 | pl: -0.0010 | vf: 0.0433 | ent: 10.936 | time: 16.3s
Update  485 | reward:  -1.367 | pl: -0.0005 | vf: 0.0355 | ent: 10.932 | time: 16.2s
Update  486 | reward:     nan | pl: -0.0000 | vf: 0.0138 | ent: 10.929 | time: 16.3s
Update  487 | reward:  -1.067 | pl: -0.0002 | vf: 0.0439 | ent: 10.936 | time: 16.2s
Update  488 | reward:     nan | pl: -0.0001 | vf: 0.0352 | ent: 10.932 | time: 16.3s
Update  489 | reward:  -0.067 | pl: -0.0002 | vf: 0.0133 | ent: 10.931 | time: 16.3s
Update  490 | reward:  -0.800 | pl: -0.0002 | vf: 0.0275 | ent: 10.936 | time: 16.3s
Update  491 | reward:     nan | pl: -0.0005 | vf: 0.0252 | ent: 10.929 | time: 16.2s
Update  492 | reward:  -1.100 | pl: 0.0000 | vf: 0.0446 | ent: 10.933 | time: 16.2s
Update  493 | reward:  -1.067 | pl: -0.0002 | vf: 0.0504 | ent: 10.935 | time: 16.2s
Update  494 | reward:     nan | pl: -0.0001 | vf: 0.0226 | ent: 10.929 | time: 16.2s
Update  495 | reward:  -1.100 | pl: -0.0000 | vf: 0.0529 | ent: 10.936 | time: 16.2s
Update  496 | reward:  -1.100 | pl: -0.0000 | vf: 0.0588 | ent: 10.933 | time: 16.4s
Update  497 | reward:     nan | pl: -0.0001 | vf: 0.0241 | ent: 10.930 | time: 16.2s
Update  498 | reward:  -0.267 | pl: -0.0000 | vf: 0.0070 | ent: 10.936 | time: 16.3s
Update  499 | reward:  -1.367 | pl: -0.0000 | vf: 0.0565 | ent: 10.932 | time: 16.3s
------------------------------------------------------------
Done in 8102.6s
