
Training for 500 epochs...
------------------------------------------------------------
Epoch  161 | reward:    -0.35 | running:    -0.36 | jaccard:     0.77 | time: 5.4s
Epoch  162 | reward:    -0.35 | running:    -0.35 | jaccard:     0.83 | time: 5.5s
Epoch  163 | reward:    -0.35 | running:    -0.35 | jaccard:     0.83 | time: 5.5s
Epoch  164 | reward:    -0.38 | running:    -0.36 | jaccard:     0.84 | time: 5.5s
Epoch  165 | reward:    -0.34 | running:    -0.35 | jaccard:     0.83 | time: 5.5s
Epoch  166 | reward:    -0.42 | running:    -0.39 | jaccard:     0.74 | time: 5.5s
Epoch  167 | reward:    -0.36 | running:    -0.37 | jaccard:     0.85 | time: 5.5s
Epoch  168 | reward:    -0.34 | running:    -0.36 | jaccard:     0.80 | time: 5.5s
Epoch  169 | reward:    -0.35 | running:    -0.36 | jaccard:     0.83 | time: 5.5s
Epoch  170 | reward:    -0.36 | running:    -0.36 | jaccard:     0.75 | time: 5.5s
Epoch  171 | reward:    -0.34 | running:    -0.35 | jaccard:     0.83 | time: 5.4s
Epoch  172 | reward:    -0.37 | running:    -0.36 | jaccard:     0.73 | time: 5.4s
Epoch  173 | reward:    -0.33 | running:    -0.35 | jaccard:     0.83 | time: 5.5s
Epoch  174 | reward:    -0.33 | running:    -0.34 | jaccard:     0.85 | time: 5.5s
Epoch  175 | reward:    -0.34 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  176 | reward:    -0.34 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  177 | reward:    -0.33 | running:    -0.34 | jaccard:     0.84 | time: 5.5s
Epoch  178 | reward:    -0.35 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  179 | reward:    -0.37 | running:    -0.36 | jaccard:     0.76 | time: 5.5s
Epoch  180 | reward:    -0.34 | running:    -0.35 | jaccard:     0.84 | time: 5.5s
Epoch  181 | reward:    -0.33 | running:    -0.34 | jaccard:     0.84 | time: 5.4s
Epoch  182 | reward:    -0.34 | running:    -0.34 | jaccard:     0.84 | time: 5.4s
Epoch  183 | reward:    -0.33 | running:    -0.34 | jaccard:     0.85 | time: 5.4s
Epoch  184 | reward:    -0.36 | running:    -0.35 | jaccard:     0.77 | time: 5.5s
Epoch  185 | reward:    -0.44 | running:    -0.40 | jaccard:     0.80 | time: 5.5s
Epoch  186 | reward:    -0.36 | running:    -0.38 | jaccard:     0.76 | time: 5.5s
Epoch  187 | reward:    -0.39 | running:    -0.38 | jaccard:     0.78 | time: 5.5s
Epoch  188 | reward:    -0.38 | running:    -0.38 | jaccard:     0.80 | time: 5.5s
Epoch  189 | reward:    -0.40 | running:    -0.39 | jaccard:     0.78 | time: 5.5s
Epoch  190 | reward:    -0.41 | running:    -0.40 | jaccard:     0.83 | time: 5.5s
Epoch  191 | reward:    -0.35 | running:    -0.37 | jaccard:     0.81 | time: 5.4s
Epoch  192 | reward:    -0.37 | running:    -0.37 | jaccard:     0.77 | time: 5.5s
Epoch  193 | reward:    -0.42 | running:    -0.39 | jaccard:     0.77 | time: 5.5s
Epoch  194 | reward:    -0.35 | running:    -0.37 | jaccard:     0.79 | time: 5.5s
Epoch  195 | reward:    -0.44 | running:    -0.41 | jaccard:     0.72 | time: 5.5s
Epoch  196 | reward:    -0.34 | running:    -0.37 | jaccard:     0.82 | time: 5.5s
Epoch  197 | reward:    -0.35 | running:    -0.36 | jaccard:     0.80 | time: 5.5s
Epoch  198 | reward:    -0.44 | running:    -0.40 | jaccard:     0.81 | time: 5.5s
Epoch  199 | reward:    -0.35 | running:    -0.37 | jaccard:     0.83 | time: 5.5s
Epoch  200 | reward:    -0.32 | running:    -0.35 | jaccard:     0.84 | time: 5.5s
Epoch  201 | reward:    -0.36 | running:    -0.35 | jaccard:     0.75 | time: 5.4s
Epoch  202 | reward:    -0.34 | running:    -0.35 | jaccard:     0.82 | time: 5.5s
Epoch  203 | reward:    -0.34 | running:    -0.34 | jaccard:     0.83 | time: 5.5s
Epoch  204 | reward:    -0.33 | running:    -0.34 | jaccard:     0.85 | time: 5.5s
Epoch  205 | reward:    -0.34 | running:    -0.34 | jaccard:     0.77 | time: 5.5s
Epoch  206 | reward:    -0.37 | running:    -0.35 | jaccard:     0.82 | time: 5.5s
Epoch  207 | reward:    -0.35 | running:    -0.35 | jaccard:     0.81 | time: 5.5s
Epoch  208 | reward:    -0.33 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  209 | reward:    -0.36 | running:    -0.35 | jaccard:     0.79 | time: 5.5s
Epoch  210 | reward:    -0.36 | running:    -0.35 | jaccard:     0.78 | time: 5.5s
Epoch  211 | reward:    -0.33 | running:    -0.34 | jaccard:     0.81 | time: 5.4s
Epoch  212 | reward:    -0.37 | running:    -0.36 | jaccard:     0.81 | time: 5.4s
Epoch  213 | reward:    -0.35 | running:    -0.35 | jaccard:     0.80 | time: 5.5s
Epoch  214 | reward:    -0.39 | running:    -0.37 | jaccard:     0.81 | time: 5.4s
Epoch  215 | reward:    -0.34 | running:    -0.36 | jaccard:     0.77 | time: 5.4s
Epoch  216 | reward:    -0.32 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  217 | reward:    -0.42 | running:    -0.38 | jaccard:     0.77 | time: 5.5s
Epoch  218 | reward:    -0.37 | running:    -0.38 | jaccard:     0.76 | time: 5.5s
Epoch  219 | reward:    -0.33 | running:    -0.35 | jaccard:     0.79 | time: 5.5s
Epoch  220 | reward:    -0.34 | running:    -0.35 | jaccard:     0.82 | time: 5.5s
